year,month,day,output,outputtype,datatype,metric,n_year,n_month,n_day,n_output,n_outputtype,n_datatype,count
1,999,0,"ArgumentError(""Month: 999 out of range (1:12)"")",error,ArgumentError,1.0,1,1000,0,"ArgumentError(""Month: 1000 out of range (1:12)"")",error,ArgumentError,1
1,0,-3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,1,1,-3,"ArgumentError(""Day: -3 out of range (1:31)"")",error,ArgumentError,1
1,-1,40,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,1,0,40,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
1,-10,-50,"ArgumentError(""Month: -10 out of range (1:12)"")",error,ArgumentError,1.0,1,-9,-50,"ArgumentError(""Month: -9 out of range (1:12)"")",error,ArgumentError,1
1,-100,51,"ArgumentError(""Month: -100 out of range (1:12)"")",error,ArgumentError,1.0,1,-99,51,"ArgumentError(""Month: -99 out of range (1:12)"")",error,ArgumentError,1
1,-10000,12226,"ArgumentError(""Month: -10000 out of range (1:12)"")",error,ArgumentError,1.0,1,-9999,12226,"ArgumentError(""Month: -9999 out of range (1:12)"")",error,ArgumentError,1
1,-100000000,13558,"ArgumentError(""Month: -100000000 out of range (1:12)"")",error,ArgumentError,1.0,1,-99999999,13558,"ArgumentError(""Month: -99999999 out of range (1:12)"")",error,ArgumentError,1
0,9999999,35,"ArgumentError(""Month: 9999999 out of range (1:12)"")",error,ArgumentError,1.0,0,10000000,35,"ArgumentError(""Month: 10000000 out of range (1:12)"")",error,ArgumentError,1
0,0,-3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,0,1,-3,"ArgumentError(""Day: -3 out of range (1:31)"")",error,ArgumentError,1
0,-1,1,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,0,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
-1,0,71,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,-1,1,71,"ArgumentError(""Day: 71 out of range (1:31)"")",error,ArgumentError,1
-1,-1,102,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,-1,0,102,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
-3,99999,0,"ArgumentError(""Month: 99999 out of range (1:12)"")",error,ArgumentError,1.0,-3,100000,0,"ArgumentError(""Month: 100000 out of range (1:12)"")",error,ArgumentError,1
-16,-1,0,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,-16,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
-75,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,-75,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,1
-121,0,-475,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,-121,1,-475,"ArgumentError(""Day: -475 out of range (1:31)"")",error,ArgumentError,1
-25075,0,-1060609585118606310,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,17.0,-25075,1,-1060609585118606310,"ArgumentError(""Day: -1060609585118606310 out of range (1:31)"")",error,ArgumentError,1
-171692,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,-171692,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",error,ArgumentError,1
-2689288,0,-36770025,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,6.0,-2689288,1,-36770025,"ArgumentError(""Day: -36770025 out of range (1:31)"")",error,ArgumentError,1
-4403710,12,-264199876,"ArgumentError(""Day: -264199876 out of range (1:31)"")",error,ArgumentError,6.0,-4403710,13,-264199876,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
-7848556,0,-2,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,-7848556,1,-2,"ArgumentError(""Day: -2 out of range (1:31)"")",error,ArgumentError,1
-17066166,-1000,0,"ArgumentError(""Month: -1000 out of range (1:12)"")",error,ArgumentError,1.0,-17066166,-999,0,"ArgumentError(""Month: -999 out of range (1:12)"")",error,ArgumentError,1
-313451041858252,0,685935680,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,6.0,-313451041858252,1,685935680,"ArgumentError(""Day: 685935680 out of range (1:31)"")",error,ArgumentError,1
