year,month,day,output,outputtype,datatype,metric,n_year,n_month,n_day,n_output,n_outputtype,n_datatype,count
1,6,0,"ArgumentError(""Day: 0 out of range (1:30)"")",error,ArgumentError,33.0,1,6,1,0001-06-01,valid,Dates.Date,2
1,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,1,3,1,0001-03-01,valid,Dates.Date,3
1,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,1,1,1,0001-01-01,valid,Dates.Date,6
1,0,6,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,1,1,6,0001-01-06,valid,Dates.Date,2
1,0,4,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,1,1,4,0001-01-04,valid,Dates.Date,3
1,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,1,1,3,0001-01-03,valid,Dates.Date,3
1,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,1,1,2,0001-01-02,valid,Dates.Date,2
1,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,1,1,1,0001-01-01,valid,Dates.Date,6
0,12,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,0,12,1,0000-12-01,valid,Dates.Date,2
0,2,0,"ArgumentError(""Day: 0 out of range (1:29)"")",error,ArgumentError,33.0,0,2,1,0000-02-01,valid,Dates.Date,5
0,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,0,1,1,0000-01-01,valid,Dates.Date,4
0,0,17,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,0,1,17,0000-01-17,valid,Dates.Date,2
0,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,0,1,3,0000-01-03,valid,Dates.Date,3
0,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,0,1,1,0000-01-01,valid,Dates.Date,8
-1,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,32.0,-1,1,1,-0001-01-01,valid,Dates.Date,4
-1,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,-1,1,1,-0001-01-01,valid,Dates.Date,3
2422761497913915993,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,6.0,2422761497913915993,1,1,14108943992747--18085043209519161--30,valid,Dates.Date,1
199615568474274927,0,5,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,8.0,199615568474274927,1,5,118962544919145--30141738682531935--9,valid,Dates.Date,1
461518167735134,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,10.0,461518167735134,1,2,-43536530820197-6028347736506389-12,valid,Dates.Date,1
1481557073519,0,20,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,26.0,1481557073519,1,20,1481557073519-01-20,valid,Dates.Date,1
296220252962,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,27.0,296220252962,1,2,296220252962-01-02,valid,Dates.Date,1
241938862232,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,27.0,241938862232,1,1,241938862232-01-01,valid,Dates.Date,1
28005106146,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,28.0,28005106146,1,1,28005106146-01-01,valid,Dates.Date,1
12328252051,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,28.0,12328252051,1,1,12328252051-01-01,valid,Dates.Date,1
3677343774,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,27.0,3677343774,1,1,3677343774-01-01,valid,Dates.Date,1
1887618351,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,29.0,1887618351,1,3,1887618351-01-03,valid,Dates.Date,1
996965802,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,30.0,996965802,1,3,996965802-01-03,valid,Dates.Date,1
523213661,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,30.0,523213661,1,3,523213661-01-03,valid,Dates.Date,1
428497395,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,30.0,428497395,1,1,428497395-01-01,valid,Dates.Date,1
392993188,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,28.0,392993188,1,1,392993188-01-01,valid,Dates.Date,1
370459981,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,30.0,370459981,1,1,370459981-01-01,valid,Dates.Date,1
232939689,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,30.0,232939689,1,1,232939689-01-01,valid,Dates.Date,1
104033057,0,9,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,30.0,104033057,1,9,104033057-01-09,valid,Dates.Date,1
58821263,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,29.0,58821263,3,1,58821263-03-01,valid,Dates.Date,1
55690284,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,31.0,55690284,1,1,55690284-01-01,valid,Dates.Date,1
49825705,0,4,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,31.0,49825705,1,4,49825705-01-04,valid,Dates.Date,1
42920770,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,31.0,42920770,1,1,42920770-01-01,valid,Dates.Date,1
32803708,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,31.0,32803708,1,1,32803708-01-01,valid,Dates.Date,1
27409648,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,29.0,27409648,1,1,27409648-01-01,valid,Dates.Date,1
17894033,0,7,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,31.0,17894033,1,7,17894033-01-07,valid,Dates.Date,1
12088524,6,0,"ArgumentError(""Day: 0 out of range (1:30)"")",error,ArgumentError,29.0,12088524,6,1,12088524-06-01,valid,Dates.Date,1
8284494,7,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,30.0,8284494,7,1,8284494-07-01,valid,Dates.Date,1
7985967,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,30.0,7985967,1,1,7985967-01-01,valid,Dates.Date,1
6475717,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",error,ArgumentError,30.0,6475717,2,1,6475717-02-01,valid,Dates.Date,1
6214790,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,32.0,6214790,1,1,6214790-01-01,valid,Dates.Date,1
5272249,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,32.0,5272249,1,1,5272249-01-01,valid,Dates.Date,1
4108666,5,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,30.0,4108666,5,1,4108666-05-01,valid,Dates.Date,1
2956243,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,30.0,2956243,1,1,2956243-01-01,valid,Dates.Date,1
1968583,0,12,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,32.0,1968583,1,12,1968583-01-12,valid,Dates.Date,1
1903790,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,32.0,1903790,1,3,1903790-01-03,valid,Dates.Date,1
1575451,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,30.0,1575451,1,1,1575451-01-01,valid,Dates.Date,1
1300489,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,32.0,1300489,1,3,1300489-01-03,valid,Dates.Date,1
1131385,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",error,ArgumentError,30.0,1131385,2,1,1131385-02-01,valid,Dates.Date,1
1048010,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,32.0,1048010,1,1,1048010-01-01,valid,Dates.Date,1
997264,2,0,"ArgumentError(""Day: 0 out of range (1:29)"")",error,ArgumentError,31.0,997264,2,1,997264-02-01,valid,Dates.Date,1
983713,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,33.0,983713,1,1,983713-01-01,valid,Dates.Date,1
940623,0,7,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,33.0,940623,1,7,940623-01-07,valid,Dates.Date,1
611720,0,4,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,33.0,611720,1,4,611720-01-04,valid,Dates.Date,1
365840,0,19,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,33.0,365840,1,19,365840-01-19,valid,Dates.Date,1
183633,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,33.0,183633,1,1,183633-01-01,valid,Dates.Date,1
103199,0,14,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,33.0,103199,1,14,103199-01-14,valid,Dates.Date,1
64402,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,64402,1,1,64402-01-01,valid,Dates.Date,1
59146,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,59146,1,1,59146-01-01,valid,Dates.Date,1
57769,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,57769,1,3,57769-01-03,valid,Dates.Date,1
48748,6,0,"ArgumentError(""Day: 0 out of range (1:30)"")",error,ArgumentError,32.0,48748,6,1,48748-06-01,valid,Dates.Date,1
32978,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,32978,1,1,32978-01-01,valid,Dates.Date,1
32590,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,32590,1,1,32590-01-01,valid,Dates.Date,1
31324,2,0,"ArgumentError(""Day: 0 out of range (1:29)"")",error,ArgumentError,32.0,31324,2,1,31324-02-01,valid,Dates.Date,1
27953,0,11,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,27953,1,11,27953-01-11,valid,Dates.Date,1
25616,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,25616,1,1,25616-01-01,valid,Dates.Date,1
24446,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,24446,1,1,24446-01-01,valid,Dates.Date,1
22956,7,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,32.0,22956,7,1,22956-07-01,valid,Dates.Date,1
22556,0,31,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,22556,1,31,22556-01-31,valid,Dates.Date,1
20732,0,17,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,20732,1,17,20732-01-17,valid,Dates.Date,1
15550,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,15550,1,1,15550-01-01,valid,Dates.Date,1
13783,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,13783,1,1,13783-01-01,valid,Dates.Date,1
13415,7,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,32.0,13415,7,1,13415-07-01,valid,Dates.Date,1
11907,0,18,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,11907,1,18,11907-01-18,valid,Dates.Date,1
9427,0,4,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,9427,1,4,9427-01-04,valid,Dates.Date,1
6618,5,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,6618,5,1,6618-05-01,valid,Dates.Date,1
6129,0,5,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,6129,1,5,6129-01-05,valid,Dates.Date,1
5716,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,5716,1,2,5716-01-02,valid,Dates.Date,1
4862,8,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,4862,8,1,4862-08-01,valid,Dates.Date,1
4232,12,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,4232,12,1,4232-12-01,valid,Dates.Date,1
4075,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,4075,1,2,4075-01-02,valid,Dates.Date,1
3626,6,0,"ArgumentError(""Day: 0 out of range (1:30)"")",error,ArgumentError,33.0,3626,6,1,3626-06-01,valid,Dates.Date,1
3333,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,3333,1,3,3333-01-03,valid,Dates.Date,1
3307,4,0,"ArgumentError(""Day: 0 out of range (1:30)"")",error,ArgumentError,33.0,3307,4,1,3307-04-01,valid,Dates.Date,1
1472,5,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,1472,5,1,1472-05-01,valid,Dates.Date,1
1247,0,12,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,1247,1,12,1247-01-12,valid,Dates.Date,1
1177,7,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,1177,7,1,1177-07-01,valid,Dates.Date,1
1140,2,0,"ArgumentError(""Day: 0 out of range (1:29)"")",error,ArgumentError,33.0,1140,2,1,1140-02-01,valid,Dates.Date,1
653,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,653,1,3,0653-01-03,valid,Dates.Date,1
641,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,641,1,1,0641-01-01,valid,Dates.Date,1
636,9,0,"ArgumentError(""Day: 0 out of range (1:30)"")",error,ArgumentError,33.0,636,9,1,0636-09-01,valid,Dates.Date,1
593,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,593,1,1,0593-01-01,valid,Dates.Date,1
549,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,549,1,2,0549-01-02,valid,Dates.Date,1
520,2,0,"ArgumentError(""Day: 0 out of range (1:29)"")",error,ArgumentError,33.0,520,2,1,0520-02-01,valid,Dates.Date,1
519,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,519,3,1,0519-03-01,valid,Dates.Date,1
506,0,7,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,506,1,7,0506-01-07,valid,Dates.Date,1
317,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,317,1,1,0317-01-01,valid,Dates.Date,1
278,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,278,3,1,0278-03-01,valid,Dates.Date,1
252,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,252,1,1,0252-01-01,valid,Dates.Date,1
243,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,243,3,1,0243-03-01,valid,Dates.Date,1
239,0,9,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,239,1,9,0239-01-09,valid,Dates.Date,1
225,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,225,1,1,0225-01-01,valid,Dates.Date,1
182,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,182,1,1,0182-01-01,valid,Dates.Date,1
181,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,181,1,1,0181-01-01,valid,Dates.Date,1
171,2,29,"ArgumentError(""Day: 29 out of range (1:28)"")",error,ArgumentError,34.0,172,2,29,0172-02-29,valid,Dates.Date,1
157,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,157,1,1,0157-01-01,valid,Dates.Date,1
153,0,14,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,153,1,14,0153-01-14,valid,Dates.Date,1
145,0,4,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,145,1,4,0145-01-04,valid,Dates.Date,1
126,0,7,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,126,1,7,0126-01-07,valid,Dates.Date,1
123,0,5,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,123,1,5,0123-01-05,valid,Dates.Date,1
121,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,121,1,1,0121-01-01,valid,Dates.Date,1
120,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,120,1,1,0120-01-01,valid,Dates.Date,1
106,7,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,106,7,1,0106-07-01,valid,Dates.Date,1
100,0,16,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,100,1,16,0100-01-16,valid,Dates.Date,1
97,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,97,1,2,0097-01-02,valid,Dates.Date,1
86,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,86,1,2,0086-01-02,valid,Dates.Date,1
84,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,84,1,2,0084-01-02,valid,Dates.Date,1
80,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,80,1,3,0080-01-03,valid,Dates.Date,1
77,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,77,1,1,0077-01-01,valid,Dates.Date,1
72,11,0,"ArgumentError(""Day: 0 out of range (1:30)"")",error,ArgumentError,33.0,72,11,1,0072-11-01,valid,Dates.Date,1
61,4,0,"ArgumentError(""Day: 0 out of range (1:30)"")",error,ArgumentError,33.0,61,4,1,0061-04-01,valid,Dates.Date,1
61,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,61,1,1,0061-01-01,valid,Dates.Date,1
57,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",error,ArgumentError,33.0,57,2,1,0057-02-01,valid,Dates.Date,1
56,6,0,"ArgumentError(""Day: 0 out of range (1:30)"")",error,ArgumentError,33.0,56,6,1,0056-06-01,valid,Dates.Date,1
56,0,11,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,56,1,11,0056-01-11,valid,Dates.Date,1
53,0,7,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,53,1,7,0053-01-07,valid,Dates.Date,1
52,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,52,1,1,0052-01-01,valid,Dates.Date,1
51,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,51,1,1,0051-01-01,valid,Dates.Date,1
47,0,28,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,47,1,28,0047-01-28,valid,Dates.Date,1
47,0,18,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,47,1,18,0047-01-18,valid,Dates.Date,1
46,0,15,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,46,1,15,0046-01-15,valid,Dates.Date,1
43,7,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,43,7,1,0043-07-01,valid,Dates.Date,1
41,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",error,ArgumentError,33.0,41,2,1,0041-02-01,valid,Dates.Date,1
39,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,39,3,1,0039-03-01,valid,Dates.Date,1
37,6,0,"ArgumentError(""Day: 0 out of range (1:30)"")",error,ArgumentError,33.0,37,6,1,0037-06-01,valid,Dates.Date,1
37,0,5,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,37,1,5,0037-01-05,valid,Dates.Date,1
35,7,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,35,7,1,0035-07-01,valid,Dates.Date,1
31,4,0,"ArgumentError(""Day: 0 out of range (1:30)"")",error,ArgumentError,33.0,31,4,1,0031-04-01,valid,Dates.Date,1
30,4,0,"ArgumentError(""Day: 0 out of range (1:30)"")",error,ArgumentError,33.0,30,4,1,0030-04-01,valid,Dates.Date,1
29,0,11,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,29,1,11,0029-01-11,valid,Dates.Date,1
27,8,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,27,8,1,0027-08-01,valid,Dates.Date,1
27,0,26,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,27,1,26,0027-01-26,valid,Dates.Date,1
27,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,27,1,1,0027-01-01,valid,Dates.Date,1
26,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,26,1,3,0026-01-03,valid,Dates.Date,1
25,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,25,1,1,0025-01-01,valid,Dates.Date,1
25,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,25,1,3,0025-01-03,valid,Dates.Date,1
23,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,23,1,1,0023-01-01,valid,Dates.Date,1
22,0,4,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,22,1,4,0022-01-04,valid,Dates.Date,1
