year,month,day,output,outputtype,datatype,metric,n_year,n_month,n_day,n_output,n_outputtype,n_datatype,count
6867695655165,0,284878,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,3.0,6867695655165,1,284878,"ArgumentError(""Day: 284878 out of range (1:31)"")",error,ArgumentError,1
4335541059328,-1,-8395,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,4335541059328,0,-8395,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
1109779267503,0,3266,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,1109779267503,1,3266,"ArgumentError(""Day: 3266 out of range (1:31)"")",error,ArgumentError,1
1049851729412,-100,158,"ArgumentError(""Month: -100 out of range (1:12)"")",error,ArgumentError,1.0,1049851729412,-99,158,"ArgumentError(""Month: -99 out of range (1:12)"")",error,ArgumentError,1
1011752983547,0,-441340936046,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,10.0,1011752983547,1,-441340936046,"ArgumentError(""Day: -441340936046 out of range (1:31)"")",error,ArgumentError,1
662059536779,-10,-1,"ArgumentError(""Month: -10 out of range (1:12)"")",error,ArgumentError,1.0,662059536779,-9,-1,"ArgumentError(""Month: -9 out of range (1:12)"")",error,ArgumentError,1
422433143167,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,422433143167,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,1
68691660131,0,59843742,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,5.0,68691660131,1,59843742,"ArgumentError(""Day: 59843742 out of range (1:31)"")",error,ArgumentError,1
20424639218,999,1,"ArgumentError(""Month: 999 out of range (1:12)"")",error,ArgumentError,1.0,20424639218,1000,1,"ArgumentError(""Month: 1000 out of range (1:12)"")",error,ArgumentError,1
15884022739,0,15760,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,15884022739,1,15760,"ArgumentError(""Day: 15760 out of range (1:31)"")",error,ArgumentError,1
9864151926,99999999999999999,2092,"ArgumentError(""Month: 99999999999999999 out of range (1:12)"")",error,ArgumentError,1.0,9864151926,100000000000000000,2092,"ArgumentError(""Month: 100000000000000000 out of range (1:12)"")",error,ArgumentError,1
6173246419,0,322036054,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,6.0,6173246419,1,322036054,"ArgumentError(""Day: 322036054 out of range (1:31)"")",error,ArgumentError,1
4120337257,0,-568385137803,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,10.0,4120337257,1,-568385137803,"ArgumentError(""Day: -568385137803 out of range (1:31)"")",error,ArgumentError,1
3549362528,-1,20484129,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,3549362528,0,20484129,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
2924648171,0,-76627,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,3.0,2924648171,1,-76627,"ArgumentError(""Day: -76627 out of range (1:31)"")",error,ArgumentError,1
2590471771,12,-16065,"ArgumentError(""Day: -16065 out of range (1:31)"")",error,ArgumentError,2.0,2590471771,13,-16065,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
1611099739,-1000,14,"ArgumentError(""Month: -1000 out of range (1:12)"")",error,ArgumentError,1.0,1611099739,-999,14,"ArgumentError(""Month: -999 out of range (1:12)"")",error,ArgumentError,1
1401054997,0,-217,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,1401054997,1,-217,"ArgumentError(""Day: -217 out of range (1:31)"")",error,ArgumentError,1
1264959406,9999,1178450797,"ArgumentError(""Month: 9999 out of range (1:12)"")",error,ArgumentError,1.0,1264959406,10000,1178450797,"ArgumentError(""Month: 10000 out of range (1:12)"")",error,ArgumentError,1
1216147355,12,17994,"ArgumentError(""Day: 17994 out of range (1:31)"")",error,ArgumentError,1.0,1216147355,13,17994,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
1120076239,0,3881922,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,4.0,1120076239,1,3881922,"ArgumentError(""Day: 3881922 out of range (1:31)"")",error,ArgumentError,1
1061378910,-10,1483,"ArgumentError(""Month: -10 out of range (1:12)"")",error,ArgumentError,1.0,1061378910,-9,1483,"ArgumentError(""Month: -9 out of range (1:12)"")",error,ArgumentError,1
880079903,999,57136388,"ArgumentError(""Month: 999 out of range (1:12)"")",error,ArgumentError,1.0,880079903,1000,57136388,"ArgumentError(""Month: 1000 out of range (1:12)"")",error,ArgumentError,1
869516037,12,4269039346,"ArgumentError(""Day: 4269039346 out of range (1:31)"")",error,ArgumentError,6.0,869516037,13,4269039346,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
828471390,99999,22009,"ArgumentError(""Month: 99999 out of range (1:12)"")",error,ArgumentError,1.0,828471390,100000,22009,"ArgumentError(""Month: 100000 out of range (1:12)"")",error,ArgumentError,1
552232176,12,215048026,"ArgumentError(""Day: 215048026 out of range (1:31)"")",error,ArgumentError,5.0,552232176,13,215048026,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
519174814,-1,-12,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,519174814,0,-12,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
475953147,-100000000,13,"ArgumentError(""Month: -100000000 out of range (1:12)"")",error,ArgumentError,1.0,475953147,-99999999,13,"ArgumentError(""Month: -99999999 out of range (1:12)"")",error,ArgumentError,1
459048013,99,0,"ArgumentError(""Month: 99 out of range (1:12)"")",error,ArgumentError,1.0,459048013,100,0,"ArgumentError(""Month: 100 out of range (1:12)"")",error,ArgumentError,1
435652530,99999999,3,"ArgumentError(""Month: 99999999 out of range (1:12)"")",error,ArgumentError,1.0,435652530,100000000,3,"ArgumentError(""Month: 100000000 out of range (1:12)"")",error,ArgumentError,1
431465176,7,99,"ArgumentError(""Day: 99 out of range (1:31)"")",error,ArgumentError,1.0,431465176,7,100,"ArgumentError(""Day: 100 out of range (1:31)"")",error,ArgumentError,1
405662584,-1,109,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,405662584,0,109,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
379075682,-100000000,-68,"ArgumentError(""Month: -100000000 out of range (1:12)"")",error,ArgumentError,1.0,379075682,-99999999,-68,"ArgumentError(""Month: -99999999 out of range (1:12)"")",error,ArgumentError,1
343603704,99999999999999,1429431161,"ArgumentError(""Month: 99999999999999 out of range (1:12)"")",error,ArgumentError,1.0,343603704,100000000000000,1429431161,"ArgumentError(""Month: 100000000000000 out of range (1:12)"")",error,ArgumentError,1
295935056,-10,155,"ArgumentError(""Month: -10 out of range (1:12)"")",error,ArgumentError,1.0,295935056,-9,155,"ArgumentError(""Month: -9 out of range (1:12)"")",error,ArgumentError,1
261411394,0,129950,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,3.0,261411394,1,129950,"ArgumentError(""Day: 129950 out of range (1:31)"")",error,ArgumentError,1
213022485,-100000000,0,"ArgumentError(""Month: -100000000 out of range (1:12)"")",error,ArgumentError,1.0,213022485,-99999999,0,"ArgumentError(""Month: -99999999 out of range (1:12)"")",error,ArgumentError,1
208428884,-100,1,"ArgumentError(""Month: -100 out of range (1:12)"")",error,ArgumentError,1.0,208428884,-99,1,"ArgumentError(""Month: -99 out of range (1:12)"")",error,ArgumentError,1
200541706,0,7739490,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,4.0,200541706,1,7739490,"ArgumentError(""Day: 7739490 out of range (1:31)"")",error,ArgumentError,1
162987752,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,162987752,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,1
161927796,-1000,6,"ArgumentError(""Month: -1000 out of range (1:12)"")",error,ArgumentError,1.0,161927796,-999,6,"ArgumentError(""Month: -999 out of range (1:12)"")",error,ArgumentError,1
161860092,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,161860092,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",error,ArgumentError,1
150132033,0,-5687817759467616440,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,17.0,150132033,1,-5687817759467616440,"ArgumentError(""Day: -5687817759467616440 out of range (1:31)"")",error,ArgumentError,1
128367818,0,-12010226,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,6.0,128367818,1,-12010226,"ArgumentError(""Day: -12010226 out of range (1:31)"")",error,ArgumentError,1
118267436,-100,13,"ArgumentError(""Month: -100 out of range (1:12)"")",error,ArgumentError,1.0,118267436,-99,13,"ArgumentError(""Month: -99 out of range (1:12)"")",error,ArgumentError,1
102845425,0,6376,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,102845425,1,6376,"ArgumentError(""Day: 6376 out of range (1:31)"")",error,ArgumentError,1
102516045,0,-8,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,102516045,1,-8,"ArgumentError(""Day: -8 out of range (1:31)"")",error,ArgumentError,1
98009800,9999999,101,"ArgumentError(""Month: 9999999 out of range (1:12)"")",error,ArgumentError,1.0,98009800,10000000,101,"ArgumentError(""Month: 10000000 out of range (1:12)"")",error,ArgumentError,1
96837396,5,99999999,"ArgumentError(""Day: 99999999 out of range (1:31)"")",error,ArgumentError,1.0,96837396,5,100000000,"ArgumentError(""Day: 100000000 out of range (1:31)"")",error,ArgumentError,1
96711272,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,96711272,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,1
95839700,-100000000,17,"ArgumentError(""Month: -100000000 out of range (1:12)"")",error,ArgumentError,1.0,95839700,-99999999,17,"ArgumentError(""Month: -99999999 out of range (1:12)"")",error,ArgumentError,1
90424466,0,61064,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,90424466,1,61064,"ArgumentError(""Day: 61064 out of range (1:31)"")",error,ArgumentError,1
80473436,0,46,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,80473436,1,46,"ArgumentError(""Day: 46 out of range (1:31)"")",error,ArgumentError,1
63966087,12,35,"ArgumentError(""Day: 35 out of range (1:31)"")",error,ArgumentError,2.0,63966087,13,35,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
62316993,999999999999,-12171,"ArgumentError(""Month: 999999999999 out of range (1:12)"")",error,ArgumentError,1.0,62316993,1000000000000,-12171,"ArgumentError(""Month: 1000000000000 out of range (1:12)"")",error,ArgumentError,1
56961421,0,-8065629,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,5.0,56961421,1,-8065629,"ArgumentError(""Day: -8065629 out of range (1:31)"")",error,ArgumentError,1
52896670,0,60,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,52896670,1,60,"ArgumentError(""Day: 60 out of range (1:31)"")",error,ArgumentError,1
51158274,0,1189786506781111,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,13.0,51158274,1,1189786506781111,"ArgumentError(""Day: 1189786506781111 out of range (1:31)"")",error,ArgumentError,1
51012388,0,-7673,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,51012388,1,-7673,"ArgumentError(""Day: -7673 out of range (1:31)"")",error,ArgumentError,1
33503662,0,84505276,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,5.0,33503662,1,84505276,"ArgumentError(""Day: 84505276 out of range (1:31)"")",error,ArgumentError,1
23850886,-10,-21,"ArgumentError(""Month: -10 out of range (1:12)"")",error,ArgumentError,1.0,23850886,-9,-21,"ArgumentError(""Month: -9 out of range (1:12)"")",error,ArgumentError,1
22757122,-100,11,"ArgumentError(""Month: -100 out of range (1:12)"")",error,ArgumentError,1.0,22757122,-99,11,"ArgumentError(""Month: -99 out of range (1:12)"")",error,ArgumentError,1
22502421,-1000,0,"ArgumentError(""Month: -1000 out of range (1:12)"")",error,ArgumentError,1.0,22502421,-999,0,"ArgumentError(""Month: -999 out of range (1:12)"")",error,ArgumentError,1
21134795,-10,-10,"ArgumentError(""Month: -10 out of range (1:12)"")",error,ArgumentError,1.0,21134795,-9,-10,"ArgumentError(""Month: -9 out of range (1:12)"")",error,ArgumentError,1
17378803,99,17,"ArgumentError(""Month: 99 out of range (1:12)"")",error,ArgumentError,1.0,17378803,100,17,"ArgumentError(""Month: 100 out of range (1:12)"")",error,ArgumentError,1
17038150,0,-1787,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,17038150,1,-1787,"ArgumentError(""Day: -1787 out of range (1:31)"")",error,ArgumentError,1
16030578,0,-26381,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,3.0,16030578,1,-26381,"ArgumentError(""Day: -26381 out of range (1:31)"")",error,ArgumentError,1
15829342,99,0,"ArgumentError(""Month: 99 out of range (1:12)"")",error,ArgumentError,1.0,15829342,100,0,"ArgumentError(""Month: 100 out of range (1:12)"")",error,ArgumentError,1
14511686,-1,-3,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,14511686,0,-3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
14324737,2,-1000,"ArgumentError(""Day: -1000 out of range (1:28)"")",error,ArgumentError,1.0,14324737,2,-999,"ArgumentError(""Day: -999 out of range (1:28)"")",error,ArgumentError,1
13515368,0,4000,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,13515368,1,4000,"ArgumentError(""Day: 4000 out of range (1:31)"")",error,ArgumentError,1
12003324,12,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,3.0,12003324,13,0,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
11798848,0,-3636,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,11798848,1,-3636,"ArgumentError(""Day: -3636 out of range (1:31)"")",error,ArgumentError,1
11430157,12,-4,"ArgumentError(""Day: -4 out of range (1:31)"")",error,ArgumentError,2.0,11430157,13,-4,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
11292500,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,11292500,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",error,ArgumentError,1
10468272,-100,1,"ArgumentError(""Month: -100 out of range (1:12)"")",error,ArgumentError,1.0,10468272,-99,1,"ArgumentError(""Month: -99 out of range (1:12)"")",error,ArgumentError,1
8386952,-1000000000000,-208785027,"ArgumentError(""Month: -1000000000000 out of range (1:12)"")",error,ArgumentError,1.0,8386952,-999999999999,-208785027,"ArgumentError(""Month: -999999999999 out of range (1:12)"")",error,ArgumentError,1
8039852,-1,-31973564,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,8039852,0,-31973564,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
6743225,0,-11480,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,3.0,6743225,1,-11480,"ArgumentError(""Day: -11480 out of range (1:31)"")",error,ArgumentError,1
6373293,99999999,1,"ArgumentError(""Month: 99999999 out of range (1:12)"")",error,ArgumentError,1.0,6373293,100000000,1,"ArgumentError(""Month: 100000000 out of range (1:12)"")",error,ArgumentError,1
6321382,99,-1,"ArgumentError(""Month: 99 out of range (1:12)"")",error,ArgumentError,1.0,6321382,100,-1,"ArgumentError(""Month: 100 out of range (1:12)"")",error,ArgumentError,1
5151588,99999999999999,348,"ArgumentError(""Month: 99999999999999 out of range (1:12)"")",error,ArgumentError,1.0,5151588,100000000000000,348,"ArgumentError(""Month: 100000000000000 out of range (1:12)"")",error,ArgumentError,1
4829329,-10,-35870228,"ArgumentError(""Month: -10 out of range (1:12)"")",error,ArgumentError,1.0,4829329,-9,-35870228,"ArgumentError(""Month: -9 out of range (1:12)"")",error,ArgumentError,1
4582931,-1,33390155,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,4582931,0,33390155,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
4354636,0,5584,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,4354636,1,5584,"ArgumentError(""Day: 5584 out of range (1:31)"")",error,ArgumentError,1
4062814,0,-14173,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,3.0,4062814,1,-14173,"ArgumentError(""Day: -14173 out of range (1:31)"")",error,ArgumentError,1
3986696,0,1178,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,3986696,1,1178,"ArgumentError(""Day: 1178 out of range (1:31)"")",error,ArgumentError,1
3965474,0,140130474,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,6.0,3965474,1,140130474,"ArgumentError(""Day: 140130474 out of range (1:31)"")",error,ArgumentError,1
3682084,0,-9397902418306,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,11.0,3682084,1,-9397902418306,"ArgumentError(""Day: -9397902418306 out of range (1:31)"")",error,ArgumentError,1
3355996,0,3025,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,3355996,1,3025,"ArgumentError(""Day: 3025 out of range (1:31)"")",error,ArgumentError,1
3264748,9999,2563,"ArgumentError(""Month: 9999 out of range (1:12)"")",error,ArgumentError,1.0,3264748,10000,2563,"ArgumentError(""Month: 10000 out of range (1:12)"")",error,ArgumentError,1
2369819,0,3872978,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,4.0,2369819,1,3872978,"ArgumentError(""Day: 3872978 out of range (1:31)"")",error,ArgumentError,1
2321459,-1,-41,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,2321459,0,-41,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
2178341,99999,28,"ArgumentError(""Month: 99999 out of range (1:12)"")",error,ArgumentError,1.0,2178341,100000,28,"ArgumentError(""Month: 100000 out of range (1:12)"")",error,ArgumentError,1
1715438,-1000000,168184493406,"ArgumentError(""Month: -1000000 out of range (1:12)"")",error,ArgumentError,1.0,1715438,-999999,168184493406,"ArgumentError(""Month: -999999 out of range (1:12)"")",error,ArgumentError,1
1700343,0,-151687548,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,7.0,1700343,1,-151687548,"ArgumentError(""Day: -151687548 out of range (1:31)"")",error,ArgumentError,1
1460585,-1,1,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,1460585,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
1134542,-1,1363,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,1134542,0,1363,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
1022878,0,13220,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,1022878,1,13220,"ArgumentError(""Day: 13220 out of range (1:31)"")",error,ArgumentError,1
1002675,-100000000,606,"ArgumentError(""Month: -100000000 out of range (1:12)"")",error,ArgumentError,1.0,1002675,-99999999,606,"ArgumentError(""Month: -99999999 out of range (1:12)"")",error,ArgumentError,1
950682,0,-2546,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,950682,1,-2546,"ArgumentError(""Day: -2546 out of range (1:31)"")",error,ArgumentError,1
892080,-10000000,1122866253392147503,"ArgumentError(""Month: -10000000 out of range (1:12)"")",error,ArgumentError,1.0,892080,-9999999,1122866253392147503,"ArgumentError(""Month: -9999999 out of range (1:12)"")",error,ArgumentError,1
719641,0,72,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,719641,1,72,"ArgumentError(""Day: 72 out of range (1:31)"")",error,ArgumentError,1
673708,-100,0,"ArgumentError(""Month: -100 out of range (1:12)"")",error,ArgumentError,1.0,673708,-99,0,"ArgumentError(""Month: -99 out of range (1:12)"")",error,ArgumentError,1
670325,-100,18816,"ArgumentError(""Month: -100 out of range (1:12)"")",error,ArgumentError,1.0,670325,-99,18816,"ArgumentError(""Month: -99 out of range (1:12)"")",error,ArgumentError,1
492951,0,47,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,492951,1,47,"ArgumentError(""Day: 47 out of range (1:31)"")",error,ArgumentError,1
