h,w,output,outputtype,datatype,metric,n_h,n_w,n_output,n_outputtype,n_datatype,count
257,198,Severely obese,valid,String,9.0,258,198,Obese,valid,String,1
175,57,Normal,valid,String,5.0,176,57,Underweight,valid,String,1
142,51,Obese,valid,String,5.0,143,51,Overweight,valid,String,1
117,25,Underweight,valid,String,5.0,117,26,Normal,valid,String,1
116,25,Normal,valid,String,5.0,117,25,Underweight,valid,String,1
112,23,Underweight,valid,String,5.0,112,24,Normal,valid,String,1
109,22,Normal,valid,String,5.0,110,22,Underweight,valid,String,1
93,25,Obese,valid,String,9.0,93,26,Severely obese,valid,String,1
88,18,Overweight,valid,String,4.0,89,18,Normal,valid,String,1
87,14,Normal,valid,String,5.0,88,14,Underweight,valid,String,1
73,16,Severely obese,valid,String,9.0,74,16,Obese,valid,String,1
69,9,Normal,valid,String,5.0,70,9,Underweight,valid,String,1
65,13,Severely obese,valid,String,9.0,66,13,Obese,valid,String,1
65,8,Normal,valid,String,5.0,66,8,Underweight,valid,String,1
60,11,Severely obese,valid,String,9.0,61,11,Obese,valid,String,1
48,7,Severely obese,valid,String,9.0,49,7,Obese,valid,String,1
40,5,Severely obese,valid,String,9.0,41,5,Obese,valid,String,1
36,4,Severely obese,valid,String,9.0,37,4,Obese,valid,String,1
31,3,Severely obese,valid,String,9.0,32,3,Obese,valid,String,1
25,2,Severely obese,valid,String,9.0,26,2,Obese,valid,String,1
25,1,Underweight,valid,String,3.0,25,2,Severely obese,valid,String,1
20,1,Obese,valid,String,9.0,20,2,Severely obese,valid,String,1
14,0,Underweight,valid,String,3.0,14,1,Severely obese,valid,String,1
13,0,Underweight,valid,String,3.0,13,1,Severely obese,valid,String,1
11,0,Underweight,valid,String,3.0,11,1,Severely obese,valid,String,1
8,0,Underweight,valid,String,3.0,8,1,Severely obese,valid,String,1
