h,w,output,outputtype,datatype,metric,n_h,n_w,n_output,n_outputtype,n_datatype,count
-1,190938028,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,190938028,Severely obese,valid,String,1
-1,149227331,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,149227331,Severely obese,valid,String,1
-1,101104957,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,101104957,Severely obese,valid,String,1
-1,92760954,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,92760954,Severely obese,valid,String,1
-1,77542500,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,77542500,Severely obese,valid,String,1
-1,30930412,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,30930412,Severely obese,valid,String,1
-1,741806,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,741806,Severely obese,valid,String,1
-1,60692,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,60692,Severely obese,valid,String,1
-1,41461,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,41461,Severely obese,valid,String,1
-1,32582,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,32582,Severely obese,valid,String,1
-1,13540,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,13540,Severely obese,valid,String,1
-1,11946,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,11946,Severely obese,valid,String,1
-1,7830,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,7830,Severely obese,valid,String,1
-1,7766,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,7766,Severely obese,valid,String,1
-1,7646,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,7646,Severely obese,valid,String,1
-1,6159,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,6159,Severely obese,valid,String,1
-1,5407,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,5407,Severely obese,valid,String,1
-1,3981,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3981,Severely obese,valid,String,1
-1,2962,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2962,Severely obese,valid,String,1
-1,2336,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2336,Severely obese,valid,String,1
-1,657,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,657,Severely obese,valid,String,1
-1,392,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,392,Severely obese,valid,String,1
-1,236,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,236,Severely obese,valid,String,1
-1,209,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,209,Severely obese,valid,String,1
-1,197,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,197,Severely obese,valid,String,1
-1,166,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,166,Severely obese,valid,String,1
-1,132,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,132,Severely obese,valid,String,1
-1,121,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,121,Severely obese,valid,String,1
-1,56,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,56,Severely obese,valid,String,1
-1,26,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,26,Severely obese,valid,String,1
-1,22,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,22,Severely obese,valid,String,1
-1,19,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,19,Severely obese,valid,String,1
-1,13,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,13,Severely obese,valid,String,1
-1,11,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,11,Severely obese,valid,String,1
57,10,Severely obese,valid,String,9.0,58,10,Obese,valid,String,2
23,1,Normal,valid,String,8.0,23,2,Severely obese,valid,String,4
3,0,Underweight,valid,String,3.0,3,1,Severely obese,valid,String,2
1,0,Underweight,valid,String,3.0,1,1,Severely obese,valid,String,4
64591529,12495336914483,Severely obese,valid,String,9.0,64591530,12495336914483,Obese,valid,String,1
11601304,248319030111,Normal,valid,String,5.0,11601305,248319030111,Underweight,valid,String,1
21741,872108,Normal,valid,String,5.0,21742,872108,Underweight,valid,String,1
12429,462688,Severely obese,valid,String,9.0,12430,462688,Obese,valid,String,1
9102,248176,Severely obese,valid,String,9.0,9103,248176,Obese,valid,String,1
6009,108179,Severely obese,valid,String,9.0,6010,108179,Obese,valid,String,1
4210,32701,Normal,valid,String,5.0,4211,32701,Underweight,valid,String,1
3738,25788,Normal,valid,String,5.0,3739,25788,Underweight,valid,String,1
2625,12714,Normal,valid,String,5.0,2626,12714,Underweight,valid,String,1
1557,4478,Normal,valid,String,5.0,1558,4478,Underweight,valid,String,1
869,1394,Normal,valid,String,5.0,870,1394,Underweight,valid,String,1
641,760,Normal,valid,String,5.0,642,760,Underweight,valid,String,1
227,119,Overweight,valid,String,4.0,228,119,Normal,valid,String,1
129,31,Normal,valid,String,5.0,130,31,Underweight,valid,String,1
109,36,Severely obese,valid,String,9.0,110,36,Obese,valid,String,1
108,34,Obese,valid,String,9.0,108,35,Severely obese,valid,String,1
108,21,Underweight,valid,String,5.0,108,22,Normal,valid,String,1
103,31,Obese,valid,String,9.0,103,32,Severely obese,valid,String,1
102,26,Obese,valid,String,5.0,103,26,Overweight,valid,String,1
98,29,Severely obese,valid,String,9.0,99,29,Obese,valid,String,1
96,28,Severely obese,valid,String,9.0,97,28,Obese,valid,String,1
85,21,Obese,valid,String,9.0,85,22,Severely obese,valid,String,1
65,12,Obese,valid,String,9.0,65,13,Severely obese,valid,String,1
57,9,Obese,valid,String,9.0,57,10,Severely obese,valid,String,1
49,6,Obese,valid,String,5.0,50,6,Overweight,valid,String,1
48,7,Severely obese,valid,String,9.0,49,7,Obese,valid,String,1
39,4,Obese,valid,String,9.0,39,5,Severely obese,valid,String,1
32,2,Normal,valid,String,5.0,33,2,Underweight,valid,String,1
31,3,Severely obese,valid,String,9.0,32,3,Obese,valid,String,1
20,1,Obese,valid,String,9.0,20,2,Severely obese,valid,String,1
7,0,Underweight,valid,String,3.0,7,1,Severely obese,valid,String,1
6,0,Underweight,valid,String,3.0,6,1,Severely obese,valid,String,1
