h,w,output,outputtype,datatype,metric,n_h,n_w,n_output,n_outputtype,n_datatype,count
-1,810,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,810,Severely obese,valid,String,1
-1,690,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,690,Severely obese,valid,String,1
-1,432,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,432,Severely obese,valid,String,1
-1,354,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,354,Severely obese,valid,String,1
-1,226,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,226,Severely obese,valid,String,1
-1,203,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,203,Severely obese,valid,String,1
-1,103,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,103,Severely obese,valid,String,1
-1,77,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,77,Severely obese,valid,String,1
-1,57,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,57,Severely obese,valid,String,1
-1,38,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,38,Severely obese,valid,String,1
-1,36,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,36,Severely obese,valid,String,1
-1,30,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,30,Severely obese,valid,String,1
-1,28,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,28,Severely obese,valid,String,1
-1,22,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,22,Severely obese,valid,String,1
-1,15,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,15,Severely obese,valid,String,1
-1,12,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,12,Severely obese,valid,String,1
-1,9,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,9,Severely obese,valid,String,1
-1,8,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,8,Severely obese,valid,String,1
-1,3,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3,Severely obese,valid,String,1
12,0,Underweight,valid,String,3.0,12,1,Severely obese,valid,String,2
3,0,Underweight,valid,String,3.0,3,1,Severely obese,valid,String,2
1,0,Underweight,valid,String,3.0,1,1,Severely obese,valid,String,10
4030408,29970528053,Normal,valid,String,5.0,4030409,29970528053,Underweight,valid,String,1
301285,167475542,Normal,valid,String,5.0,301286,167475542,Underweight,valid,String,1
211000,82141517,Normal,valid,String,5.0,211001,82141517,Underweight,valid,String,1
10171,190891,Normal,valid,String,5.0,10172,190891,Underweight,valid,String,1
3079,28411,Severely obese,valid,String,9.0,3080,28411,Obese,valid,String,1
3030,16939,Normal,valid,String,5.0,3031,16939,Underweight,valid,String,1
2984,20448,Overweight,valid,String,4.0,2985,20448,Normal,valid,String,1
2332,16290,Severely obese,valid,String,9.0,2333,16290,Obese,valid,String,1
2232,14930,Severely obese,valid,String,9.0,2233,14930,Obese,valid,String,1
1535,7066,Severely obese,valid,String,9.0,1536,7066,Obese,valid,String,1
1255,2910,Normal,valid,String,5.0,1256,2910,Underweight,valid,String,1
1150,3305,Obese,valid,String,5.0,1151,3305,Overweight,valid,String,1
505,471,Normal,valid,String,5.0,506,471,Underweight,valid,String,1
497,457,Normal,valid,String,5.0,498,457,Underweight,valid,String,1
348,224,Normal,valid,String,5.0,349,224,Underweight,valid,String,1
277,142,Normal,valid,String,5.0,278,142,Underweight,valid,String,1
264,210,Severely obese,valid,String,9.0,265,210,Obese,valid,String,1
255,120,Normal,valid,String,5.0,256,120,Underweight,valid,String,1
180,60,Normal,valid,String,5.0,181,60,Underweight,valid,String,1
176,93,Severely obese,valid,String,9.0,177,93,Obese,valid,String,1
175,57,Normal,valid,String,5.0,176,57,Underweight,valid,String,1
133,33,Normal,valid,String,5.0,134,33,Underweight,valid,String,1
125,29,Normal,valid,String,5.0,126,29,Underweight,valid,String,1
121,44,Severely obese,valid,String,9.0,122,44,Obese,valid,String,1
120,27,Normal,valid,String,5.0,121,27,Underweight,valid,String,1
118,26,Normal,valid,String,5.0,119,26,Underweight,valid,String,1
109,36,Severely obese,valid,String,9.0,110,36,Obese,valid,String,1
83,13,Normal,valid,String,5.0,84,13,Underweight,valid,String,1
79,19,Severely obese,valid,String,9.0,80,19,Obese,valid,String,1
77,11,Normal,valid,String,5.0,78,11,Underweight,valid,String,1
73,16,Severely obese,valid,String,9.0,74,16,Obese,valid,String,1
65,8,Normal,valid,String,5.0,66,8,Underweight,valid,String,1
61,7,Normal,valid,String,5.0,62,7,Underweight,valid,String,1
57,10,Severely obese,valid,String,9.0,58,10,Obese,valid,String,1
40,4,Obese,valid,String,5.0,41,4,Overweight,valid,String,1
31,3,Severely obese,valid,String,9.0,32,3,Obese,valid,String,1
31,2,Normal,valid,String,8.0,31,3,Severely obese,valid,String,1
30,2,Normal,valid,String,8.0,30,3,Severely obese,valid,String,1
28,2,Obese,valid,String,9.0,28,3,Severely obese,valid,String,1
28,2,Obese,valid,String,5.0,29,2,Overweight,valid,String,1
25,2,Severely obese,valid,String,9.0,26,2,Obese,valid,String,1
23,1,Normal,valid,String,8.0,23,2,Severely obese,valid,String,1
23,1,Normal,valid,String,5.0,24,1,Underweight,valid,String,1
21,1,Normal,valid,String,8.0,21,2,Severely obese,valid,String,1
16,0,Underweight,valid,String,3.0,16,1,Severely obese,valid,String,1
10,0,Underweight,valid,String,3.0,10,1,Severely obese,valid,String,1
7,0,Underweight,valid,String,3.0,7,1,Severely obese,valid,String,1
6,0,Underweight,valid,String,3.0,6,1,Severely obese,valid,String,1
4,0,Underweight,valid,String,3.0,4,1,Severely obese,valid,String,1
2,0,Underweight,valid,String,3.0,2,1,Severely obese,valid,String,1
