h,w,output,outputtype,datatype,metric,n_h,n_w,n_output,n_outputtype,n_datatype,count
16,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,16,0,Underweight,valid,String,7
15,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,15,0,Underweight,valid,String,18
14,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,14,0,Underweight,valid,String,19
13,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,13,0,Underweight,valid,String,33
12,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,12,0,Underweight,valid,String,14
11,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,11,0,Underweight,valid,String,16
10,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,10,0,Underweight,valid,String,21
9,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,9,0,Underweight,valid,String,13
8,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,8,0,Underweight,valid,String,17
7,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,7,0,Underweight,valid,String,34
6,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,6,0,Underweight,valid,String,39
5,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,5,0,Underweight,valid,String,39
4,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,4,0,Underweight,valid,String,37
3,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3,0,Underweight,valid,String,83
2,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2,0,Underweight,valid,String,91
1,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1,0,Underweight,valid,String,416
0,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,0,Severely obese,valid,String,150
-1,3804,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3804,Severely obese,valid,String,2
-1,900,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,900,Severely obese,valid,String,2
-1,508,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,508,Severely obese,valid,String,2
-1,485,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,485,Severely obese,valid,String,2
-1,281,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,281,Severely obese,valid,String,2
-1,241,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,241,Severely obese,valid,String,2
-1,227,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,227,Severely obese,valid,String,2
-1,220,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,220,Severely obese,valid,String,3
-1,196,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,196,Severely obese,valid,String,2
-1,195,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,195,Severely obese,valid,String,2
-1,193,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,193,Severely obese,valid,String,2
-1,177,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,177,Severely obese,valid,String,2
-1,157,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,157,Severely obese,valid,String,2
-1,134,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,134,Severely obese,valid,String,2
-1,127,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,127,Severely obese,valid,String,2
-1,124,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,124,Severely obese,valid,String,2
-1,121,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,121,Severely obese,valid,String,2
-1,120,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,120,Severely obese,valid,String,2
-1,115,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,115,Severely obese,valid,String,2
-1,113,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,113,Severely obese,valid,String,2
-1,112,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,112,Severely obese,valid,String,4
-1,111,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,111,Severely obese,valid,String,3
-1,110,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,110,Severely obese,valid,String,2
-1,109,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,109,Severely obese,valid,String,2
-1,107,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,107,Severely obese,valid,String,2
-1,100,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,100,Severely obese,valid,String,2
-1,97,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,97,Severely obese,valid,String,2
-1,90,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,90,Severely obese,valid,String,2
-1,88,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,88,Severely obese,valid,String,2
-1,85,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,85,Severely obese,valid,String,4
-1,75,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,75,Severely obese,valid,String,3
-1,74,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,74,Severely obese,valid,String,2
-1,73,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,73,Severely obese,valid,String,4
-1,72,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,72,Severely obese,valid,String,2
-1,66,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,66,Severely obese,valid,String,2
-1,63,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,63,Severely obese,valid,String,4
-1,62,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,62,Severely obese,valid,String,2
-1,60,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,60,Severely obese,valid,String,2
-1,59,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,59,Severely obese,valid,String,2
-1,58,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,58,Severely obese,valid,String,2
-1,56,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,56,Severely obese,valid,String,6
-1,55,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,55,Severely obese,valid,String,3
-1,54,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,54,Severely obese,valid,String,3
-1,49,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,49,Severely obese,valid,String,2
-1,48,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,48,Severely obese,valid,String,3
-1,47,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,47,Severely obese,valid,String,2
-1,46,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,46,Severely obese,valid,String,2
-1,45,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,45,Severely obese,valid,String,2
-1,42,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,42,Severely obese,valid,String,3
-1,40,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,40,Severely obese,valid,String,5
-1,39,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,39,Severely obese,valid,String,2
-1,36,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,36,Severely obese,valid,String,5
-1,35,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,35,Severely obese,valid,String,2
-1,34,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,34,Severely obese,valid,String,3
-1,33,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,33,Severely obese,valid,String,2
-1,31,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,31,Severely obese,valid,String,8
-1,30,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,30,Severely obese,valid,String,6
-1,29,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,29,Severely obese,valid,String,6
-1,28,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,28,Severely obese,valid,String,3
-1,27,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,27,Severely obese,valid,String,3
-1,26,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,26,Severely obese,valid,String,3
-1,25,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,25,Severely obese,valid,String,2
-1,24,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,24,Severely obese,valid,String,4
-1,23,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,23,Severely obese,valid,String,7
-1,22,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,22,Severely obese,valid,String,4
-1,21,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,21,Severely obese,valid,String,3
-1,20,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,20,Severely obese,valid,String,5
-1,19,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,19,Severely obese,valid,String,2
-1,18,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,18,Severely obese,valid,String,7
-1,17,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,17,Severely obese,valid,String,6
-1,16,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,16,Severely obese,valid,String,2
-1,15,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,15,Severely obese,valid,String,14
-1,14,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,14,Severely obese,valid,String,4
-1,13,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,13,Severely obese,valid,String,11
-1,12,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,12,Severely obese,valid,String,6
-1,11,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,11,Severely obese,valid,String,9
-1,10,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,10,Severely obese,valid,String,6
-1,9,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,9,Severely obese,valid,String,10
-1,8,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,8,Severely obese,valid,String,7
-1,7,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,7,Severely obese,valid,String,16
-1,6,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,6,Severely obese,valid,String,17
-1,5,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,5,Severely obese,valid,String,16
-1,4,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,4,Severely obese,valid,String,15
-1,3,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3,Severely obese,valid,String,39
-1,2,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2,Severely obese,valid,String,39
-1,1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1,Severely obese,valid,String,184
-1,0,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,0,Severely obese,valid,String,615
-1,300,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,300,Severely obese,valid,String,1
58367,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,58367,0,Underweight,valid,String,1
27786,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,27786,0,Underweight,valid,String,1
-1,1080457223773867,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1080457223773867,Severely obese,valid,String,1
-1,5078145493556,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,5078145493556,Severely obese,valid,String,1
-1,576691264239,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,576691264239,Severely obese,valid,String,1
527077,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,527077,0,Underweight,valid,String,1
1586,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1586,0,Underweight,valid,String,1
-1,1012412199,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1012412199,Severely obese,valid,String,1
-1,365838312303,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,365838312303,Severely obese,valid,String,1
-1,221,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,221,Severely obese,valid,String,1
-1,1453,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1453,Severely obese,valid,String,1
23199607715,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,23199607715,0,Underweight,valid,String,1
706209,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,706209,0,Underweight,valid,String,1
3246,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3246,0,Underweight,valid,String,1
-1,3570,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3570,Severely obese,valid,String,1
12965,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,12965,0,Underweight,valid,String,1
4350,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,4350,0,Underweight,valid,String,1
5577201966743,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,5577201966743,0,Underweight,valid,String,1
-1,102827,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,102827,Severely obese,valid,String,1
52144,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,52144,0,Underweight,valid,String,1
-1,378391313,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,378391313,Severely obese,valid,String,1
138,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,138,0,Underweight,valid,String,1
2402,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2402,0,Underweight,valid,String,1
107524,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,107524,0,Underweight,valid,String,1
-1,4107,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,4107,Severely obese,valid,String,1
1136,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1136,0,Underweight,valid,String,1
6510217583,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,6510217583,0,Underweight,valid,String,1
-1,713851200206,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,713851200206,Severely obese,valid,String,1
-1,268,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,268,Severely obese,valid,String,1
97859260,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,97859260,0,Underweight,valid,String,1
-1,2662,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2662,Severely obese,valid,String,1
-1,828113340491486,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,828113340491486,Severely obese,valid,String,1
198,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,198,0,Underweight,valid,String,1
-1,2777343,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2777343,Severely obese,valid,String,1
88076372117,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,88076372117,0,Underweight,valid,String,1
-1,77,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,77,Severely obese,valid,String,1
288607722,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,288607722,0,Underweight,valid,String,1
234622153,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,234622153,0,Underweight,valid,String,1
-1,458,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,458,Severely obese,valid,String,1
167186280528,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,167186280528,0,Underweight,valid,String,1
10863,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,10863,0,Underweight,valid,String,1
-1,29639843526,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,29639843526,Severely obese,valid,String,1
334,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,334,0,Underweight,valid,String,1
152,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,152,0,Underweight,valid,String,1
-1,832161767,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,832161767,Severely obese,valid,String,1
-1,29504920,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,29504920,Severely obese,valid,String,1
160,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,160,0,Underweight,valid,String,1
529493262,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,529493262,0,Underweight,valid,String,1
8108562498558,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,8108562498558,0,Underweight,valid,String,1
1040451811,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1040451811,0,Underweight,valid,String,1
1221,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1221,0,Underweight,valid,String,1
-1,228,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,228,Severely obese,valid,String,1
14485,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,14485,0,Underweight,valid,String,1
36159487,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,36159487,0,Underweight,valid,String,1
6960182588,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,6960182588,0,Underweight,valid,String,1
4197610010598076834,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,4197610010598076834,0,Underweight,valid,String,1
12515,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,12515,0,Underweight,valid,String,1
-1,5636,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,5636,Severely obese,valid,String,1
21620,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,21620,0,Underweight,valid,String,1
49,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,49,0,Underweight,valid,String,1
-1,356394517,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,356394517,Severely obese,valid,String,1
-1,838825,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,838825,Severely obese,valid,String,1
13754,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,13754,0,Underweight,valid,String,1
29315,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,29315,0,Underweight,valid,String,1
1437013,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1437013,0,Underweight,valid,String,1
264183,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,264183,0,Underweight,valid,String,1
17016874,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,17016874,0,Underweight,valid,String,1
-1,2655,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2655,Severely obese,valid,String,1
-1,102,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,102,Severely obese,valid,String,1
-1,68,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,68,Severely obese,valid,String,1
-1,214381123,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,214381123,Severely obese,valid,String,1
5069,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,5069,0,Underweight,valid,String,1
12674983217997927,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,12674983217997927,0,Underweight,valid,String,1
40742935,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,40742935,0,Underweight,valid,String,1
751653,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,751653,0,Underweight,valid,String,1
-1,122,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,122,Severely obese,valid,String,1
-1,254,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,254,Severely obese,valid,String,1
