h,w,output,outputtype,datatype,metric,n_h,n_w,n_output,n_outputtype,n_datatype,count
0,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,0,Severely obese,valid,String,132
-1,1985,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1985,Severely obese,valid,String,2
-1,341,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,341,Severely obese,valid,String,2
-1,194,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,194,Severely obese,valid,String,3
-1,152,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,152,Severely obese,valid,String,2
-1,143,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,143,Severely obese,valid,String,2
-1,129,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,129,Severely obese,valid,String,2
-1,127,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,127,Severely obese,valid,String,2
-1,126,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,126,Severely obese,valid,String,2
-1,123,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,123,Severely obese,valid,String,3
-1,120,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,120,Severely obese,valid,String,2
-1,114,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,114,Severely obese,valid,String,2
-1,113,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,113,Severely obese,valid,String,3
-1,112,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,112,Severely obese,valid,String,3
-1,110,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,110,Severely obese,valid,String,2
-1,104,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,104,Severely obese,valid,String,2
-1,103,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,103,Severely obese,valid,String,2
-1,102,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,102,Severely obese,valid,String,2
-1,99,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,99,Severely obese,valid,String,2
-1,94,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,94,Severely obese,valid,String,2
-1,93,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,93,Severely obese,valid,String,4
-1,91,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,91,Severely obese,valid,String,3
-1,89,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,89,Severely obese,valid,String,3
-1,88,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,88,Severely obese,valid,String,2
-1,87,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,87,Severely obese,valid,String,2
-1,86,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,86,Severely obese,valid,String,2
-1,84,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,84,Severely obese,valid,String,2
-1,78,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,78,Severely obese,valid,String,2
-1,67,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,67,Severely obese,valid,String,2
-1,66,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,66,Severely obese,valid,String,3
-1,65,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,65,Severely obese,valid,String,3
-1,61,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,61,Severely obese,valid,String,4
-1,60,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,60,Severely obese,valid,String,3
-1,59,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,59,Severely obese,valid,String,4
-1,58,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,58,Severely obese,valid,String,2
-1,57,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,57,Severely obese,valid,String,2
-1,56,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,56,Severely obese,valid,String,2
-1,55,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,55,Severely obese,valid,String,2
-1,54,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,54,Severely obese,valid,String,2
-1,51,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,51,Severely obese,valid,String,2
-1,50,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,50,Severely obese,valid,String,4
-1,49,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,49,Severely obese,valid,String,4
-1,48,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,48,Severely obese,valid,String,2
-1,47,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,47,Severely obese,valid,String,2
-1,45,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,45,Severely obese,valid,String,2
-1,42,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,42,Severely obese,valid,String,4
-1,37,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,37,Severely obese,valid,String,6
-1,36,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,36,Severely obese,valid,String,2
-1,35,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,35,Severely obese,valid,String,5
-1,34,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,34,Severely obese,valid,String,2
-1,33,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,33,Severely obese,valid,String,3
-1,32,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,32,Severely obese,valid,String,4
-1,31,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,31,Severely obese,valid,String,8
-1,30,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,30,Severely obese,valid,String,4
-1,29,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,29,Severely obese,valid,String,2
-1,28,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,28,Severely obese,valid,String,5
-1,27,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,27,Severely obese,valid,String,5
-1,25,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,25,Severely obese,valid,String,6
-1,24,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,24,Severely obese,valid,String,4
-1,23,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,23,Severely obese,valid,String,5
-1,22,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,22,Severely obese,valid,String,4
-1,21,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,21,Severely obese,valid,String,7
-1,20,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,20,Severely obese,valid,String,6
-1,19,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,19,Severely obese,valid,String,7
-1,18,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,18,Severely obese,valid,String,2
-1,17,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,17,Severely obese,valid,String,6
-1,16,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,16,Severely obese,valid,String,5
-1,15,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,15,Severely obese,valid,String,9
-1,14,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,14,Severely obese,valid,String,6
-1,13,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,13,Severely obese,valid,String,9
-1,12,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,12,Severely obese,valid,String,13
-1,11,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,11,Severely obese,valid,String,12
-1,10,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,10,Severely obese,valid,String,14
-1,9,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,9,Severely obese,valid,String,8
-1,8,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,8,Severely obese,valid,String,11
-1,7,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,7,Severely obese,valid,String,11
-1,6,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,6,Severely obese,valid,String,21
-1,5,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,5,Severely obese,valid,String,19
-1,4,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,4,Severely obese,valid,String,29
-1,3,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3,Severely obese,valid,String,32
-1,2,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2,Severely obese,valid,String,39
-1,1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1,Severely obese,valid,String,190
-1,0,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,0,Severely obese,valid,String,676
-1,1519,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1519,Severely obese,valid,String,1
-1,5666,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,5666,Severely obese,valid,String,1
-1,734,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,734,Severely obese,valid,String,1
3010,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3010,0,Underweight,valid,String,1
1744197454048,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1744197454048,0,Underweight,valid,String,1
12443,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,12443,0,Underweight,valid,String,1
-1,400991018622205968,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,400991018622205968,Severely obese,valid,String,1
8035168,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,8035168,0,Underweight,valid,String,1
-1,36738,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,36738,Severely obese,valid,String,1
3263768206518569,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3263768206518569,0,Underweight,valid,String,1
-1,90,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,90,Severely obese,valid,String,1
-1,825,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,825,Severely obese,valid,String,1
-1,186,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,186,Severely obese,valid,String,1
-1,429750147,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,429750147,Severely obese,valid,String,1
-1,1877,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1877,Severely obese,valid,String,1
-1,459,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,459,Severely obese,valid,String,1
-1,12746,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,12746,Severely obese,valid,String,1
-1,228,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,228,Severely obese,valid,String,1
1433,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1433,0,Underweight,valid,String,1
-1,4387,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,4387,Severely obese,valid,String,1
1535,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1535,0,Underweight,valid,String,1
803959,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,803959,0,Underweight,valid,String,1
10946785,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,10946785,0,Underweight,valid,String,1
-1,12010,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,12010,Severely obese,valid,String,1
-1,1447,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1447,Severely obese,valid,String,1
102881,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,102881,0,Underweight,valid,String,1
45383583,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,45383583,0,Underweight,valid,String,1
6954,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,6954,0,Underweight,valid,String,1
51394,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,51394,0,Underweight,valid,String,1
-1,1356,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1356,Severely obese,valid,String,1
3922,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3922,0,Underweight,valid,String,1
-1,1878,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1878,Severely obese,valid,String,1
85,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,85,0,Underweight,valid,String,1
3808,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3808,0,Underweight,valid,String,1
-1,713,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,713,Severely obese,valid,String,1
-1,474,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,474,Severely obese,valid,String,1
84223,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,84223,0,Underweight,valid,String,1
-1,23443,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,23443,Severely obese,valid,String,1
-1,2834953,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2834953,Severely obese,valid,String,1
94,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,94,0,Underweight,valid,String,1
3130,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3130,0,Underweight,valid,String,1
-1,6521121880659642153,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,6521121880659642153,Severely obese,valid,String,1
11851,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,11851,0,Underweight,valid,String,1
-1,3779,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3779,Severely obese,valid,String,1
96,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,96,0,Underweight,valid,String,1
-1,965691575,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,965691575,Severely obese,valid,String,1
384441403,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,384441403,0,Underweight,valid,String,1
145466,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,145466,0,Underweight,valid,String,1
420,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,420,0,Underweight,valid,String,1
216648146800877,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,216648146800877,0,Underweight,valid,String,1
-1,3406516020057,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3406516020057,Severely obese,valid,String,1
1086204605388028,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1086204605388028,0,Underweight,valid,String,1
-1,52442,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,52442,Severely obese,valid,String,1
-1,921,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,921,Severely obese,valid,String,1
156,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,156,0,Underweight,valid,String,1
-1,1173274847,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1173274847,Severely obese,valid,String,1
-1,16222704238,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,16222704238,Severely obese,valid,String,1
-1,1040,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1040,Severely obese,valid,String,1
1717,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1717,0,Underweight,valid,String,1
-1,179367423873237,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,179367423873237,Severely obese,valid,String,1
11335,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,11335,0,Underweight,valid,String,1
-1,1000,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1000,Severely obese,valid,String,1
38148220,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,38148220,0,Underweight,valid,String,1
325613,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,325613,0,Underweight,valid,String,1
104,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,104,0,Underweight,valid,String,1
-1,312,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,312,Severely obese,valid,String,1
-1,33330,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,33330,Severely obese,valid,String,1
7545113,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,7545113,0,Underweight,valid,String,1
-1,730550421,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,730550421,Severely obese,valid,String,1
1293,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1293,0,Underweight,valid,String,1
14522,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,14522,0,Underweight,valid,String,1
2204819538082373,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2204819538082373,0,Underweight,valid,String,1
10429,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,10429,0,Underweight,valid,String,1
2836903970,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2836903970,0,Underweight,valid,String,1
-1,120909975,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,120909975,Severely obese,valid,String,1
41215,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,41215,0,Underweight,valid,String,1
-1,16678869,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,16678869,Severely obese,valid,String,1
